"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
43687.7	0.00052488	2.8748e-05	1.3874e-07	5.3858e-08	1.1728e-07	7.885e-07	1.4655e-07	8.6366e-07	8.657e-09	1.2114e-07	1.6199e-08	1.8132e-07	2.3955e-08	1.5444e-07	3.1427e-09	2.7758e-08	2.9472e-09	7.9593e-09	4.5719e-09	2.1355e-08	2.5429e-09	7.116e-09	3.9233e-09	9.5301e-09	9.1637e-09	1.3286e-07	6.1633e-10	6.7393e-09	9.0347e-11	1.1692e-10	8.6361e-12	1.8601e-11	1.1825e-12	6.9089e-12	1.2888e-12	3.5873e-12	1.1692e-12	3.853e-12	8.6361e-13	2.1258e-12	3.853e-13	1.0762e-12	1.2622e-13	4.1188e-13	2.1258e-13	6.1117e-13	1.9929e-13	5.3145e-13	1.1692e-13	6.2446e-13	1.3153e-13	7.5732e-13	1.4615e-13	3.5873e-13	8.6361e-14	8.9018e-13	7.9718e-14	2.3915e-13	5.7131e-14	2.1258e-13	2.5244e-14	2.3915e-13	4.1188e-14	1.8601e-13	4.6502e-14	1.8601e-13	7.0417e-14	1.1692e-13	2.3915e-14	1.1825e-13	1.7272e-14	1.0762e-13	9.699e-15	1.0762e-13	3.7202e-14	1.5944e-13	1.0496e-13	1.9929e-13	3.7202e-14	6.5103e-14	1.9929e-14	1.8601e-13	9.699e-15	1.0762e-14
44294.9	0.00050642	2.7718e-05	1.3385e-07	5.182e-08	1.1269e-07	7.6025e-07	1.4101e-07	8.3328e-07	8.3185e-09	1.168e-07	1.5586e-08	1.7494e-07	2.308e-08	1.4911e-07	3.0219e-09	2.6782e-08	2.832e-09	7.6582e-09	4.3932e-09	2.059e-08	2.4467e-09	6.8422e-09	3.7749e-09	9.1758e-09	8.8409e-09	1.2836e-07	5.9423e-10	6.5109e-09	8.7283e-11	1.1295e-10	8.3433e-12	1.797e-11	1.1424e-12	6.6746e-12	1.2451e-12	3.4657e-12	1.1295e-12	3.7224e-12	8.3433e-13	2.0537e-12	3.7224e-13	1.0397e-12	1.2194e-13	3.9791e-13	2.0537e-13	5.9045e-13	1.9254e-13	5.1343e-13	1.1295e-13	6.0328e-13	1.2707e-13	7.3164e-13	1.4119e-13	3.4657e-13	8.3433e-14	8.6e-13	7.7015e-14	2.3104e-13	5.5194e-14	2.0537e-13	2.4388e-14	2.3104e-13	3.9791e-14	1.797e-13	4.4925e-14	1.797e-13	6.803e-14	1.1295e-13	2.3104e-14	1.1424e-13	1.6687e-14	1.0397e-13	9.3701e-15	1.0397e-13	3.594e-14	1.5403e-13	1.014e-13	1.9254e-13	3.594e-14	6.2895e-14	1.9254e-14	1.797e-13	9.3701e-15	1.0397e-14
44910.5	0.0004886	2.6725e-05	1.2913e-07	4.9858e-08	1.0828e-07	7.33e-07	1.3568e-07	8.0396e-07	7.993e-09	1.1261e-07	1.4997e-08	1.6878e-07	2.2238e-08	1.4396e-07	2.9057e-09	2.5839e-08	2.7212e-09	7.3683e-09	4.2214e-09	1.9852e-08	2.3541e-09	6.5788e-09	3.632e-09	8.8346e-09	8.5293e-09	1.24e-07	5.729e-10	6.2901e-09	8.4322e-11	1.0912e-10	8.0602e-12	1.736e-11	1.1036e-12	6.4482e-12	1.2028e-12	3.3481e-12	1.0912e-12	3.5961e-12	8.0602e-13	1.9841e-12	3.5961e-13	1.0044e-12	1.178e-13	3.8441e-13	1.9841e-13	5.7041e-13	1.86e-13	4.9601e-13	1.0912e-13	5.8281e-13	1.2276e-13	7.0682e-13	1.364e-13	3.3481e-13	8.0602e-14	8.3082e-13	7.4402e-14	2.2321e-13	5.3321e-14	1.9841e-13	2.3561e-14	2.2321e-13	3.8441e-14	1.736e-13	4.3401e-14	1.736e-13	6.5722e-14	1.0912e-13	2.2321e-14	1.1036e-13	1.612e-14	1.0044e-13	9.0522e-15	1.0044e-13	3.4721e-14	1.488e-13	9.7962e-14	1.86e-13	3.4721e-14	6.0762e-14	1.86e-14	1.736e-13	9.0522e-15	1.0044e-14
45534.6	0.00047139	2.5766e-05	1.2457e-07	4.797e-08	1.0404e-07	7.0672e-07	1.3055e-07	7.7565e-07	7.6801e-09	1.0857e-07	1.4429e-08	1.6284e-07	2.1425e-08	1.3899e-07	2.7939e-09	2.493e-08	2.6147e-09	7.0893e-09	4.0562e-09	1.914e-08	2.265e-09	6.3254e-09	3.4944e-09	8.5058e-09	8.2285e-09	1.1979e-07	5.5233e-10	6.0766e-09	8.146e-11	1.0542e-10	7.7866e-12	1.6771e-11	1.0662e-12	6.2293e-12	1.162e-12	3.2344e-12	1.0542e-12	3.474e-12	7.7866e-13	1.9167e-12	3.474e-13	9.7033e-13	1.138e-13	3.7136e-13	1.9167e-13	5.5105e-13	1.7969e-13	4.7918e-13	1.0542e-13	5.6303e-13	1.186e-13	6.8283e-13	1.3177e-13	3.2344e-13	7.7866e-14	8.0262e-13	7.1876e-14	2.1563e-13	5.1511e-14	1.9167e-13	2.2761e-14	2.1563e-13	3.7136e-14	1.6771e-13	4.1928e-14	1.6771e-13	6.3491e-14	1.0542e-13	2.1563e-14	1.0662e-13	1.5573e-14	9.7033e-14	8.745e-15	9.7033e-14	3.3542e-14	1.4375e-13	9.4637e-14	1.7969e-13	3.3542e-14	5.8699e-14	1.7969e-14	1.6771e-13	8.745e-15	9.7033e-15
46167.4	0.00045477	2.4842e-05	1.2018e-07	4.6152e-08	9.9965e-08	6.8137e-07	1.2561e-07	7.4833e-07	7.3793e-09	1.0468e-07	1.3883e-08	1.571e-07	2.0642e-08	1.3418e-07	2.6863e-09	2.4052e-08	2.5123e-09	6.8207e-09	3.8974e-09	1.8453e-08	2.1793e-09	6.0817e-09	3.362e-09	8.1892e-09	7.9382e-09	1.1573e-07	5.3248e-10	5.8704e-09	7.8693e-11	1.0184e-10	7.5222e-12	1.6202e-11	1.03e-12	6.0177e-12	1.1225e-12	3.1246e-12	1.0184e-12	3.356e-12	7.5222e-13	1.8516e-12	3.356e-13	9.3738e-13	1.0994e-13	3.5875e-13	1.8516e-13	5.3234e-13	1.7359e-13	4.629e-13	1.0184e-13	5.4391e-13	1.1457e-13	6.5964e-13	1.273e-13	3.1246e-13	7.5222e-14	7.7536e-13	6.9435e-14	2.0831e-13	4.9762e-14	1.8516e-13	2.1988e-14	2.0831e-13	3.5875e-14	1.6202e-13	4.0504e-14	1.6202e-13	6.1335e-14	1.0184e-13	2.0831e-14	1.03e-13	1.5044e-14	9.3738e-14	8.448e-15	9.3738e-14	3.2403e-14	1.3887e-13	9.1423e-14	1.7359e-13	3.2403e-14	5.6706e-14	1.7359e-14	1.6202e-13	8.448e-15	9.3738e-15
46809	0.00043873	2.395e-05	1.1593e-07	4.4402e-08	9.6047e-08	6.5691e-07	1.2086e-07	7.2196e-07	7.0902e-09	1.0092e-07	1.3357e-08	1.5156e-07	1.9887e-08	1.2954e-07	2.5828e-09	2.3204e-08	2.4139e-09	6.5621e-09	3.7448e-09	1.7791e-08	2.0967e-09	5.8472e-09	3.2346e-09	7.8842e-09	7.658e-09	1.1179e-07	5.1335e-10	5.671e-09	7.602e-11	9.8378e-11	7.2666e-12	1.5651e-11	9.9496e-13	5.8133e-12	1.0844e-12	3.0184e-12	9.8378e-13	3.242e-12	7.2666e-13	1.7887e-12	3.242e-13	9.0553e-13	1.062e-13	3.4656e-13	1.7887e-13	5.1425e-13	1.6769e-13	4.4717e-13	9.8378e-14	5.2543e-13	1.1068e-13	6.3722e-13	1.2297e-13	3.0184e-13	7.2666e-14	7.4902e-13	6.7076e-14	2.0123e-13	4.8071e-14	1.7887e-13	2.1241e-14	2.0123e-13	3.4656e-14	1.5651e-13	3.9128e-14	1.5651e-13	5.9251e-14	9.8378e-14	2.0123e-14	9.9496e-14	1.4533e-14	9.0553e-14	8.1609e-15	9.0553e-14	3.1302e-14	1.3415e-13	8.8317e-14	1.6769e-13	3.1302e-14	5.4779e-14	1.6769e-14	1.5651e-13	8.1609e-15	9.0553e-15
47459.6	0.00042325	2.309e-05	1.1183e-07	4.2718e-08	9.2281e-08	6.3332e-07	1.1628e-07	6.965e-07	6.8123e-09	9.7293e-08	1.2851e-08	1.4622e-07	1.9159e-08	1.2506e-07	2.4833e-09	2.2386e-08	2.3193e-09	6.3133e-09	3.5981e-09	1.7152e-08	2.0172e-09	5.6217e-09	3.1119e-09	7.5904e-09	7.3875e-09	1.0799e-07	4.9489e-10	5.4783e-09	7.3435e-11	9.5034e-11	7.0195e-12	1.5119e-11	9.6114e-13	5.6156e-12	1.0475e-12	2.9158e-12	9.5034e-13	3.1318e-12	7.0195e-13	1.7279e-12	3.1318e-13	8.7474e-13	1.0259e-13	3.3478e-13	1.7279e-13	4.9677e-13	1.6199e-13	4.3197e-13	9.5034e-14	5.0757e-13	1.0691e-13	6.1556e-13	1.1879e-13	2.9158e-13	7.0195e-14	7.2355e-13	6.4796e-14	1.9439e-13	4.6437e-14	1.7279e-13	2.0519e-14	1.9439e-13	3.3478e-14	1.5119e-13	3.7798e-14	1.5119e-13	5.7236e-14	9.5034e-14	1.9439e-14	9.6114e-14	1.4039e-14	8.7474e-14	7.8835e-15	8.7474e-14	3.0238e-14	1.2959e-13	8.5314e-14	1.6199e-13	3.0238e-14	5.2917e-14	1.6199e-14	1.5119e-13	7.8835e-15	8.7474e-15
48119.1	0.0004083	2.226e-05	1.0788e-07	4.1097e-08	8.866e-08	6.1056e-07	1.1188e-07	6.7193e-07	6.5451e-09	9.3797e-08	1.2364e-08	1.4106e-07	1.8458e-08	1.2073e-07	2.3876e-09	2.1596e-08	2.2284e-09	6.0738e-09	3.457e-09	1.6536e-08	1.9407e-09	5.4048e-09	2.9938e-09	7.3074e-09	7.1265e-09	1.0432e-07	4.7708e-10	5.292e-09	7.0938e-11	9.1802e-11	6.7808e-12	1.4605e-11	9.2845e-13	5.4246e-12	1.0119e-12	2.8166e-12	9.1802e-13	3.0253e-12	6.7808e-13	1.6691e-12	3.0253e-13	8.4499e-13	9.9104e-14	3.2339e-13	1.6691e-13	4.7987e-13	1.5648e-13	4.1728e-13	9.1802e-14	4.903e-13	1.0328e-13	5.9462e-13	1.1475e-13	2.8166e-13	6.7808e-14	6.9894e-13	6.2592e-14	1.8778e-13	4.4858e-14	1.6691e-13	1.9821e-14	1.8778e-13	3.2339e-14	1.4605e-13	3.6512e-14	1.4605e-13	5.529e-14	9.1802e-14	1.8778e-14	9.2845e-14	1.3562e-14	8.4499e-14	7.6154e-15	8.4499e-14	2.921e-14	1.2518e-13	8.2413e-14	1.5648e-13	2.921e-14	5.1117e-14	1.5648e-14	1.4605e-13	7.6154e-15	8.4499e-15
48787.9	0.00039386	2.146e-05	1.0406e-07	3.9536e-08	8.5181e-08	5.8861e-07	1.0764e-07	6.4822e-07	6.2883e-09	9.0425e-08	1.1895e-08	1.3608e-07	1.7782e-08	1.1655e-07	2.2955e-09	2.0834e-08	2.141e-09	5.8432e-09	3.3215e-09	1.5941e-08	1.8671e-09	5.1961e-09	2.8801e-09	7.0348e-09	6.8746e-09	1.0077e-07	4.5991e-10	5.112e-09	6.8524e-11	8.8678e-11	6.5501e-12	1.4108e-11	8.9685e-13	5.24e-12	9.7747e-13	2.7208e-12	8.8678e-13	2.9223e-12	6.5501e-13	1.6123e-12	2.9223e-13	8.1624e-13	9.5732e-14	3.1239e-13	1.6123e-13	4.6354e-13	1.5116e-13	4.0308e-13	8.8678e-14	4.7362e-13	9.9762e-14	5.7439e-13	1.1085e-13	2.7208e-13	6.5501e-14	6.7516e-13	6.0462e-14	1.8139e-13	4.3331e-14	1.6123e-13	1.9146e-14	1.8139e-13	3.1239e-14	1.4108e-13	3.527e-14	1.4108e-13	5.3408e-14	8.8678e-14	1.8139e-14	8.9685e-14	1.31e-14	8.1624e-14	7.3562e-15	8.1624e-14	2.8216e-14	1.2092e-13	7.9608e-14	1.5116e-13	2.8216e-14	4.9377e-14	1.5116e-14	1.4108e-13	7.3562e-15	8.1624e-15
49465.9	0.00037993	2.0688e-05	1.0038e-07	3.8035e-08	8.1836e-08	5.6744e-07	1.0356e-07	6.2533e-07	6.0415e-09	8.7172e-08	1.1443e-08	1.3127e-07	1.7131e-08	1.1251e-07	2.2069e-09	2.0098e-08	2.057e-09	5.6213e-09	3.1911e-09	1.5368e-08	1.7962e-09	4.9955e-09	2.7708e-09	6.7723e-09	6.6315e-09	9.7339e-08	4.4335e-10	4.9381e-09	6.6191e-11	8.5659e-11	6.3271e-12	1.3628e-11	8.6632e-13	5.0617e-12	9.4419e-13	2.6282e-12	8.5659e-13	2.8228e-12	6.3271e-13	1.5574e-12	2.8228e-13	7.8845e-13	9.2472e-14	3.0175e-13	1.5574e-13	4.4776e-13	1.4601e-13	3.8936e-13	8.5659e-14	4.575e-13	9.6366e-14	5.5483e-13	1.0707e-13	2.6282e-13	6.3271e-14	6.5217e-13	5.8404e-14	1.7521e-13	4.1856e-14	1.5574e-13	1.8494e-14	1.7521e-13	3.0175e-14	1.3628e-13	3.4069e-14	1.3628e-13	5.159e-14	8.5659e-14	1.7521e-14	8.6632e-14	1.2654e-14	7.8845e-14	7.1058e-15	7.8845e-14	2.7255e-14	1.1681e-13	7.6898e-14	1.4601e-13	2.7255e-14	4.7696e-14	1.4601e-14	1.3628e-13	7.1058e-15	7.8845e-15
50153.3	0.00036648	1.9944e-05	9.6827e-08	3.6589e-08	7.8621e-08	5.4703e-07	9.9628e-08	6.0323e-07	5.8042e-09	8.4035e-08	1.1009e-08	1.2663e-07	1.6503e-08	1.0861e-07	2.1217e-09	1.9388e-08	1.9762e-09	5.4078e-09	3.0659e-09	1.4815e-08	1.728e-09	4.8025e-09	2.6655e-09	6.5195e-09	6.3968e-09	9.4024e-08	4.2738e-10	4.7699e-09	6.3936e-11	8.2741e-11	6.1116e-12	1.3163e-11	8.3681e-13	4.8892e-12	9.1203e-13	2.5386e-12	8.2741e-13	2.7267e-12	6.1116e-13	1.5044e-12	2.7267e-13	7.6159e-13	8.9323e-14	2.9147e-13	1.5044e-13	4.3251e-13	1.4104e-13	3.761e-13	8.2741e-14	4.4191e-13	9.3084e-14	5.3594e-13	1.0343e-13	2.5386e-13	6.1116e-14	6.2996e-13	5.6414e-14	1.6924e-13	4.043e-14	1.5044e-13	1.7865e-14	1.6924e-13	2.9147e-14	1.3163e-13	3.2908e-14	1.3163e-13	4.9833e-14	8.2741e-14	1.6924e-14	8.3681e-14	1.2223e-14	7.6159e-14	6.8638e-15	7.6159e-14	2.6327e-14	1.1283e-13	7.4279e-14	1.4104e-13	2.6327e-14	4.6072e-14	1.4104e-14	1.3163e-13	6.8638e-15	7.6159e-15
50850.3	0.0003535	1.9226e-05	9.3398e-08	3.5198e-08	7.5531e-08	5.2733e-07	9.5846e-08	5.8191e-07	5.5762e-09	8.1009e-08	1.0591e-08	1.2216e-07	1.5897e-08	1.0484e-07	2.0397e-09	1.8703e-08	1.8986e-09	5.2022e-09	2.9455e-09	1.4282e-08	1.6623e-09	4.6168e-09	2.5642e-09	6.276e-09	6.1704e-09	9.082e-08	4.1197e-10	4.6075e-09	6.1758e-11	7.9922e-11	5.9033e-12	1.2715e-11	8.083e-13	4.7226e-12	8.8095e-13	2.4521e-12	7.9922e-13	2.6338e-12	5.9033e-13	1.4531e-12	2.6338e-13	7.3564e-13	8.6279e-14	2.8154e-13	1.4531e-13	4.1777e-13	1.3623e-13	3.6328e-13	7.9922e-14	4.2685e-13	8.9912e-14	5.1767e-13	9.9902e-14	2.4521e-13	5.9033e-14	6.0849e-13	5.4492e-14	1.6348e-13	3.9053e-14	1.4531e-13	1.7256e-14	1.6348e-13	2.8154e-14	1.2715e-13	3.1787e-14	1.2715e-13	4.8135e-14	7.9922e-14	1.6348e-14	8.083e-14	1.1807e-14	7.3564e-14	6.6299e-15	7.3564e-14	2.543e-14	1.0898e-13	7.1748e-14	1.3623e-13	2.543e-14	4.4502e-14	1.3623e-14	1.2715e-13	6.6299e-15	7.3564e-15
51557	0.00034097	1.8534e-05	9.0088e-08	3.386e-08	7.2562e-08	5.0834e-07	9.2207e-08	5.6133e-07	5.357e-09	7.8091e-08	1.0188e-08	1.1784e-07	1.5314e-08	1.012e-07	1.9609e-09	1.8042e-08	1.824e-09	5.0044e-09	2.8298e-09	1.3767e-08	1.5991e-09	4.4383e-09	2.4666e-09	6.0415e-09	5.9519e-09	8.7724e-08	3.9712e-10	4.4504e-09	5.9652e-11	7.7197e-11	5.702e-12	1.2281e-11	7.8074e-13	4.5616e-12	8.5092e-13	2.3685e-12	7.7197e-13	2.544e-12	5.702e-13	1.4036e-12	2.544e-13	7.1056e-13	8.3338e-14	2.7194e-13	1.4036e-13	4.0353e-13	1.3159e-13	3.509e-13	7.7197e-14	4.123e-13	8.6847e-14	5.0003e-13	9.6496e-14	2.3685e-13	5.702e-14	5.8775e-13	5.2634e-14	1.579e-13	3.7721e-14	1.4036e-13	1.6668e-14	1.579e-13	2.7194e-14	1.2281e-13	3.0703e-14	1.2281e-13	4.6494e-14	7.7197e-14	1.579e-14	7.8074e-14	1.1404e-14	7.1056e-14	6.4038e-15	7.1056e-14	2.4563e-14	1.0527e-13	6.9302e-14	1.3159e-13	2.4563e-14	4.2985e-14	1.3159e-14	1.2281e-13	6.4038e-15	7.1056e-15
52273.5	0.00032888	1.7866e-05	8.6895e-08	3.2571e-08	6.9708e-08	4.9002e-07	8.8704e-08	5.4148e-07	5.1464e-09	7.5277e-08	9.8011e-09	1.1367e-07	1.4752e-08	9.7685e-08	1.8851e-09	1.7403e-08	1.7523e-09	4.814e-09	2.7185e-09	1.3271e-08	1.5383e-09	4.2666e-09	2.3728e-09	5.8157e-09	5.741e-09	8.4732e-08	3.8279e-10	4.2987e-09	5.7618e-11	7.4564e-11	5.5076e-12	1.1862e-11	7.5411e-13	4.4061e-12	8.219e-13	2.2878e-12	7.4564e-13	2.4572e-12	5.5076e-13	1.3557e-12	2.4572e-13	6.8633e-13	8.0495e-14	2.6267e-13	1.3557e-13	3.8977e-13	1.271e-13	3.3893e-13	7.4564e-14	3.9824e-13	8.3884e-14	4.8297e-13	9.3205e-14	2.2878e-13	5.5076e-14	5.677e-13	5.0839e-14	1.5252e-13	3.6435e-14	1.3557e-13	1.6099e-14	1.5252e-13	2.6267e-14	1.1862e-13	2.9656e-14	1.1862e-13	4.4908e-14	7.4564e-14	1.5252e-14	7.5411e-14	1.1015e-14	6.8633e-14	6.1854e-15	6.8633e-14	2.3725e-14	1.0168e-13	6.6938e-14	1.271e-13	2.3725e-14	4.1519e-14	1.271e-14	1.1862e-13	6.1854e-15	6.8633e-15
53000	0.0003172	1.7222e-05	8.3813e-08	3.1332e-08	6.6965e-08	4.7236e-07	8.5333e-08	5.2231e-07	4.9439e-09	7.2563e-08	9.4284e-09	1.0964e-07	1.421e-08	9.4291e-08	1.8122e-09	1.6788e-08	1.6834e-09	4.6308e-09	2.6116e-09	1.2793e-08	1.4798e-09	4.1015e-09	2.2825e-09	5.5982e-09	5.5375e-09	8.1841e-08	3.6897e-10	4.1521e-09	5.5652e-11	7.202e-11	5.3196e-12	1.1458e-11	7.2838e-13	4.2557e-12	7.9385e-13	2.2097e-12	7.202e-13	2.3734e-12	5.3196e-13	1.3094e-12	2.3734e-13	6.6291e-13	7.7749e-14	2.5371e-13	1.3094e-13	3.7647e-13	1.2276e-13	3.2736e-13	7.202e-14	3.8465e-13	8.1022e-14	4.6649e-13	9.0025e-14	2.2097e-13	5.3196e-14	5.4833e-13	4.9104e-14	1.4731e-13	3.5191e-14	1.3094e-13	1.555e-14	1.4731e-13	2.5371e-14	1.1458e-13	2.8644e-14	1.1458e-13	4.3376e-14	7.202e-14	1.4731e-14	7.2838e-14	1.0639e-14	6.6291e-14	5.9744e-15	6.6291e-14	2.2915e-14	9.8209e-14	6.4654e-14	1.2276e-13	2.2915e-14	4.0102e-14	1.2276e-14	1.1458e-13	5.9744e-15	6.6291e-15
53736.5	0.00030594	1.6601e-05	8.0839e-08	3.0139e-08	6.4329e-08	4.5533e-07	8.2088e-08	5.0382e-07	4.7494e-09	6.9946e-08	9.0697e-09	1.0576e-07	1.3688e-08	9.1014e-08	1.7421e-09	1.6193e-08	1.6171e-09	4.4545e-09	2.5089e-09	1.2332e-08	1.4235e-09	3.9427e-09	2.1956e-09	5.3887e-09	5.3412e-09	7.9047e-08	3.5565e-10	4.0104e-09	5.3752e-11	6.9561e-11	5.138e-12	1.1067e-11	7.0352e-13	4.1104e-12	7.6675e-13	2.1343e-12	6.9561e-13	2.2924e-12	5.138e-13	1.2647e-12	2.2924e-13	6.4028e-13	7.5094e-14	2.4504e-13	1.2647e-13	3.6362e-13	1.1857e-13	3.1619e-13	6.9561e-14	3.7152e-13	7.8256e-14	4.5057e-13	8.6951e-14	2.1343e-13	5.138e-14	5.2961e-13	4.7428e-14	1.4228e-13	3.399e-14	1.2647e-13	1.5019e-14	1.4228e-13	2.4504e-14	1.1067e-13	2.7666e-14	1.1067e-13	4.1895e-14	6.9561e-14	1.4228e-14	7.0352e-14	1.0276e-14	6.4028e-14	5.7704e-15	6.4028e-14	2.2133e-14	9.4856e-14	6.2447e-14	1.1857e-13	2.2133e-14	3.8733e-14	1.1857e-14	1.1067e-13	5.7704e-15	6.4028e-15
54483.3	0.00029506	1.6002e-05	7.797e-08	2.899e-08	6.1795e-08	4.389e-07	7.8966e-08	4.8597e-07	4.5624e-09	6.7422e-08	8.7245e-09	1.0201e-07	1.3185e-08	8.785e-08	1.6747e-09	1.562e-08	1.5535e-09	4.2849e-09	2.4102e-09	1.1887e-08	1.3693e-09	3.7899e-09	2.112e-09	5.187e-09	5.1517e-09	7.6347e-08	3.4281e-10	3.8735e-09	5.1916e-11	6.7185e-11	4.9626e-12	1.0689e-11	6.7949e-13	3.9701e-12	7.4057e-13	2.0614e-12	6.7185e-13	2.2141e-12	4.9626e-13	1.2216e-12	2.2141e-13	6.1841e-13	7.253e-14	2.3668e-13	1.2216e-13	3.512e-13	1.1452e-13	3.0539e-13	6.7185e-14	3.5883e-13	7.5584e-14	4.3518e-13	8.3982e-14	2.0614e-13	4.9626e-14	5.1153e-13	4.5808e-14	1.3742e-13	3.2829e-14	1.2216e-13	1.4506e-14	1.3742e-13	2.3668e-14	1.0689e-13	2.6721e-14	1.0689e-13	4.0464e-14	6.7185e-14	1.3742e-14	6.7949e-14	9.9251e-15	6.1841e-14	5.5733e-15	6.1841e-14	2.1377e-14	9.1617e-14	6.0314e-14	1.1452e-13	2.1377e-14	3.741e-14	1.1452e-14	1.0689e-13	5.5733e-15	6.1841e-15
55240.5	0.00028457	1.5424e-05	7.5201e-08	2.7886e-08	5.9361e-08	4.2306e-07	7.5961e-08	4.6874e-07	4.3827e-09	6.4988e-08	8.3923e-09	9.8396e-08	1.27e-08	8.4794e-08	1.6098e-09	1.5066e-08	1.4923e-09	4.1216e-09	2.3153e-09	1.1458e-08	1.3171e-09	3.6431e-09	2.0315e-09	4.9928e-09	4.9689e-09	7.3739e-08	3.3042e-10	3.7412e-09	5.0142e-11	6.489e-11	4.793e-12	1.0323e-11	6.5627e-13	3.8344e-12	7.1526e-13	1.9909e-12	6.489e-13	2.1384e-12	4.793e-13	1.1798e-12	2.1384e-13	5.9728e-13	7.0052e-14	2.2859e-13	1.1798e-13	3.392e-13	1.1061e-13	2.9495e-13	6.489e-14	3.4657e-13	7.3001e-14	4.2031e-13	8.1112e-14	1.9909e-13	4.793e-14	4.9405e-13	4.4243e-14	1.3273e-13	3.1708e-14	1.1798e-13	1.401e-14	1.3273e-13	2.2859e-14	1.0323e-13	2.5809e-14	1.0323e-13	3.9081e-14	6.489e-14	1.3273e-14	6.5627e-14	9.586e-15	5.9728e-14	5.3829e-15	5.9728e-14	2.0647e-14	8.8486e-14	5.8254e-14	1.1061e-13	2.0647e-14	3.6132e-14	1.1061e-14	1.0323e-13	5.3829e-15	5.9728e-15
56008.2	0.00027444	1.4867e-05	7.253e-08	2.6823e-08	5.7021e-08	4.0778e-07	7.3069e-08	4.5213e-07	4.21e-09	6.2641e-08	8.0726e-09	9.4907e-08	1.2233e-08	8.1843e-08	1.5475e-09	1.4532e-08	1.4335e-09	3.9645e-09	2.2241e-09	1.1044e-08	1.2669e-09	3.5018e-09	1.954e-09	4.8058e-09	4.7925e-09	7.1218e-08	3.1847e-10	3.6133e-09	4.8428e-11	6.2672e-11	4.6292e-12	9.9705e-12	6.3384e-13	3.7033e-12	6.9082e-13	1.9229e-12	6.2672e-13	2.0653e-12	4.6292e-13	1.1395e-12	2.0653e-13	5.7687e-13	6.7657e-14	2.2078e-13	1.1395e-13	3.276e-13	1.0683e-13	2.8487e-13	6.2672e-14	3.3473e-13	7.0506e-14	4.0594e-13	7.834e-14	1.9229e-13	4.6292e-14	4.7716e-13	4.2731e-14	1.2819e-13	3.0624e-14	1.1395e-13	1.3531e-14	1.2819e-13	2.2078e-14	9.9705e-14	2.4926e-14	9.9705e-14	3.7746e-14	6.2672e-14	1.2819e-14	6.3384e-14	9.2584e-15	5.7687e-14	5.1989e-15	5.7687e-14	1.9941e-14	8.5462e-14	5.6262e-14	1.0683e-13	1.9941e-14	3.4897e-14	1.0683e-14	9.9705e-14	5.1989e-15	5.7687e-15
56786.6	0.00026467	1.433e-05	6.9952e-08	2.58e-08	5.4773e-08	3.9305e-07	7.0286e-08	4.3609e-07	4.044e-09	6.0378e-08	7.7649e-09	9.154e-08	1.1783e-08	7.8993e-08	1.4875e-09	1.4016e-08	1.377e-09	3.8133e-09	2.1365e-09	1.0645e-08	1.2186e-09	3.366e-09	1.8795e-09	4.6257e-09	4.6223e-09	6.8783e-08	3.0696e-10	3.4898e-09	4.6772e-11	6.0529e-11	4.4709e-12	9.6296e-12	6.1217e-13	3.5767e-12	6.6719e-13	1.8571e-12	6.0529e-13	1.9947e-12	4.4709e-13	1.1005e-12	1.9947e-13	5.5714e-13	6.5344e-14	2.1323e-13	1.1005e-13	3.164e-13	1.0317e-13	2.7513e-13	6.0529e-14	3.2328e-13	6.8095e-14	3.9206e-13	7.5661e-14	1.8571e-13	4.4709e-14	4.6084e-13	4.127e-14	1.2381e-13	2.9577e-14	1.1005e-13	1.3069e-14	1.2381e-13	2.1323e-14	9.6296e-14	2.4074e-14	9.6296e-14	3.6455e-14	6.0529e-14	1.2381e-14	6.1217e-14	8.9418e-15	5.5714e-14	5.0211e-15	5.5714e-14	1.9259e-14	8.2539e-14	5.4338e-14	1.0317e-13	1.9259e-14	3.3704e-14	1.0317e-14	9.6296e-14	5.0211e-15	5.5714e-15
