"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
18312.1	0.0052722	0.00028959	1.3401e-06	6.1493e-07	1.4573e-06	7.9421e-06	1.674e-06	8.3414e-06	1.0757e-07	1.2202e-06	1.851e-07	1.7513e-06	2.5167e-07	1.4301e-06	3.7433e-08	2.6799e-07	3.6597e-08	9.0872e-08	5.6784e-08	2.1507e-07	2.9054e-08	8.4805e-08	4.4844e-08	1.0443e-07	8.8533e-08	1.1798e-06	6.2045e-09	5.9832e-08	8.0225e-10	1.0382e-09	7.6685e-11	1.6517e-10	1.05e-11	6.1348e-11	1.1444e-11	3.1854e-11	1.0382e-11	3.4213e-11	7.6685e-12	1.8876e-11	3.4213e-12	9.5562e-12	1.1208e-12	3.6573e-12	1.8876e-12	5.427e-12	1.7697e-12	4.7191e-12	1.0382e-12	5.5449e-12	1.168e-12	6.7247e-12	1.2977e-12	3.1854e-12	7.6685e-13	7.9045e-12	7.0786e-13	2.1236e-12	5.073e-13	1.8876e-12	2.2416e-13	2.1236e-12	3.6573e-13	1.6517e-12	4.1292e-13	1.6517e-12	6.2528e-13	1.0382e-12	2.1236e-13	1.05e-12	1.5337e-13	9.5562e-13	8.6123e-14	9.5562e-13	3.3034e-13	1.4157e-12	9.3202e-13	1.7697e-12	3.3034e-13	5.7809e-13	1.7697e-13	1.6517e-12	8.6123e-14	9.5562e-14
18566.6	0.0050923	0.00027951	1.2942e-06	5.9233e-07	1.4019e-06	7.6657e-06	1.6126e-06	8.0563e-06	1.0349e-07	1.1777e-06	1.783e-07	1.6914e-06	2.4274e-07	1.3822e-06	3.6035e-08	2.5883e-07	3.5208e-08	8.7533e-08	5.4629e-08	2.0759e-07	2.7987e-08	8.1634e-08	4.3195e-08	1.0066e-07	8.5502e-08	1.1409e-06	5.9884e-09	5.7862e-08	7.7581e-10	1.004e-09	7.4159e-11	1.5973e-10	1.0154e-11	5.9327e-11	1.1067e-11	3.0804e-11	1.004e-11	3.3086e-11	7.4159e-12	1.8254e-11	3.3086e-12	9.2413e-12	1.0839e-12	3.5368e-12	1.8254e-12	5.2482e-12	1.7114e-12	4.5636e-12	1.004e-12	5.3622e-12	1.1295e-12	6.5031e-12	1.255e-12	3.0804e-12	7.4159e-13	7.644e-12	6.8454e-13	2.0536e-12	4.9059e-13	1.8254e-12	2.1677e-13	2.0536e-12	3.5368e-13	1.5973e-12	3.9932e-13	1.5973e-12	6.0468e-13	1.004e-12	2.0536e-13	1.0154e-12	1.4832e-13	9.2413e-13	8.3286e-14	9.2413e-13	3.1945e-13	1.3691e-12	9.0131e-13	1.7114e-12	3.1945e-13	5.5904e-13	1.7114e-13	1.5973e-12	8.3286e-14	9.2413e-14
18824.6	0.0049182	0.00026977	1.2498e-06	5.7055e-07	1.3486e-06	7.3986e-06	1.5533e-06	7.7807e-06	9.9552e-08	1.1367e-06	1.7174e-07	1.6335e-06	2.3412e-07	1.3358e-06	3.4688e-08	2.4998e-07	3.387e-08	8.4314e-08	5.2553e-08	2.0036e-07	2.6957e-08	7.8579e-08	4.1605e-08	9.702e-08	8.2572e-08	1.1033e-06	5.7795e-09	5.5955e-08	7.5023e-10	9.7089e-10	7.1713e-11	1.5446e-10	9.8192e-12	5.7371e-11	1.0702e-11	2.9789e-11	9.7089e-12	3.1995e-11	7.1713e-12	1.7652e-11	3.1995e-12	8.9366e-12	1.0481e-12	3.4202e-12	1.7652e-12	5.0751e-12	1.6549e-12	4.4131e-12	9.7089e-13	5.1854e-12	1.0922e-12	6.2887e-12	1.2136e-12	2.9789e-12	7.1713e-13	7.392e-12	6.6197e-13	1.9859e-12	4.7441e-13	1.7652e-12	2.0962e-13	1.9859e-12	3.4202e-13	1.5446e-12	3.8615e-13	1.5446e-12	5.8474e-13	9.7089e-13	1.9859e-13	9.8192e-13	1.4343e-13	8.9366e-13	8.0539e-14	8.9366e-13	3.0892e-13	1.3239e-12	8.7159e-13	1.6549e-12	3.0892e-13	5.4061e-13	1.6549e-13	1.5446e-12	8.0539e-14	8.9366e-14
19086.2	0.00475	0.00026036	1.207e-06	5.4954e-07	1.2973e-06	7.1406e-06	1.4962e-06	7.5143e-06	9.5762e-08	1.097e-06	1.6542e-07	1.5776e-06	2.2581e-07	1.2909e-06	3.339e-08	2.4143e-07	3.2581e-08	8.1211e-08	5.0554e-08	1.9337e-07	2.5965e-08	7.5636e-08	4.0073e-08	9.351e-08	7.974e-08	1.0669e-06	5.5778e-09	5.4109e-08	7.2547e-10	9.3884e-10	6.9346e-11	1.4936e-10	9.4951e-12	5.5477e-11	1.0349e-11	2.8805e-11	9.3884e-12	3.0939e-11	6.9346e-12	1.707e-11	3.0939e-12	8.6416e-12	1.0135e-12	3.3073e-12	1.707e-12	4.9076e-12	1.6003e-12	4.2675e-12	9.3884e-13	5.0143e-12	1.0562e-12	6.0811e-12	1.1736e-12	2.8805e-12	6.9346e-13	7.148e-12	6.4012e-13	1.9204e-12	4.5875e-13	1.707e-12	2.027e-13	1.9204e-12	3.3073e-13	1.4936e-12	3.734e-13	1.4936e-12	5.6544e-13	9.3884e-13	1.9204e-13	9.4951e-13	1.3869e-13	8.6416e-13	7.7881e-14	8.6416e-13	2.9872e-13	1.2802e-12	8.4282e-13	1.6003e-12	2.9872e-13	5.2276e-13	1.6003e-13	1.4936e-12	7.7881e-14	8.6416e-14
19351.4	0.0045873	0.00025128	1.1655e-06	5.2929e-07	1.2478e-06	6.8914e-06	1.4412e-06	7.2568e-06	9.2114e-08	1.0587e-06	1.5933e-07	1.5235e-06	2.1778e-07	1.2475e-06	3.214e-08	2.3316e-07	3.1341e-08	7.822e-08	4.863e-08	1.8662e-07	2.5009e-08	7.2801e-08	3.8595e-08	9.0123e-08	7.7003e-08	1.0316e-06	5.383e-09	5.2322e-08	7.015e-10	9.0783e-10	6.7055e-11	1.4443e-10	9.1814e-12	5.3644e-11	1.0007e-11	2.7854e-11	9.0783e-12	2.9917e-11	6.7055e-12	1.6506e-11	2.9917e-12	8.3561e-12	9.8004e-13	3.198e-12	1.6506e-12	4.7455e-12	1.5474e-12	4.1265e-12	9.0783e-13	4.8486e-12	1.0213e-12	5.8802e-12	1.1348e-12	2.7854e-12	6.7055e-13	6.9119e-12	6.1897e-13	1.8569e-12	4.436e-13	1.6506e-12	1.9601e-13	1.8569e-12	3.198e-13	1.4443e-12	3.6107e-13	1.4443e-12	5.4676e-13	9.0783e-13	1.8569e-13	9.1814e-13	1.3411e-13	8.3561e-13	7.5308e-14	8.3561e-13	2.8885e-13	1.2379e-12	8.1498e-13	1.5474e-12	2.8885e-13	5.0549e-13	1.5474e-13	1.4443e-12	7.5308e-14	8.3561e-14
19620.4	0.00443	0.0002425	1.1254e-06	5.0978e-07	1.2002e-06	6.6507e-06	1.3881e-06	7.008e-06	8.8602e-08	1.0218e-06	1.5346e-07	1.4713e-06	2.1003e-07	1.2055e-06	3.0936e-08	2.2516e-07	3.0147e-08	7.5336e-08	4.6777e-08	1.801e-07	2.4086e-08	7.007e-08	3.7171e-08	8.6856e-08	7.4358e-08	9.9751e-07	5.1948e-09	5.0593e-08	6.7831e-10	8.7781e-10	6.4838e-11	1.3965e-10	8.8779e-12	5.1871e-11	9.6759e-12	2.6933e-11	8.7781e-12	2.8928e-11	6.4838e-12	1.596e-11	2.8928e-12	8.0799e-12	9.4764e-13	3.0923e-12	1.596e-12	4.5886e-12	1.4963e-12	3.9901e-12	8.7781e-13	4.6883e-12	9.8754e-13	5.6858e-12	1.0973e-12	2.6933e-12	6.4838e-13	6.6833e-12	5.9851e-13	1.7955e-12	4.2893e-13	1.596e-12	1.8953e-13	1.7955e-12	3.0923e-13	1.3965e-12	3.4913e-13	1.3965e-12	5.2868e-13	8.7781e-13	1.7955e-13	8.8779e-13	1.2968e-13	8.0799e-13	7.2819e-14	8.0799e-13	2.793e-13	1.197e-12	7.8804e-13	1.4963e-12	2.793e-13	4.8878e-13	1.4963e-13	1.3965e-12	7.2819e-14	8.0799e-14
19893	0.0042779	0.00023402	1.0867e-06	4.9096e-07	1.1544e-06	6.4182e-06	1.337e-06	6.7674e-06	8.5222e-08	9.8603e-07	1.478e-07	1.4208e-06	2.0255e-07	1.1649e-06	2.9776e-08	2.1744e-07	2.8997e-08	7.2557e-08	4.4993e-08	1.7381e-07	2.3198e-08	6.7439e-08	3.5799e-08	8.3705e-08	7.1801e-08	9.6451e-07	5.013e-09	4.892e-08	6.5586e-10	8.4876e-10	6.2693e-11	1.3503e-10	8.5841e-12	5.0154e-11	9.3557e-12	2.6042e-11	8.4876e-12	2.7971e-11	6.2693e-12	1.5432e-11	2.7971e-12	7.8125e-12	9.1628e-13	2.99e-12	1.5432e-12	4.4367e-12	1.4468e-12	3.858e-12	8.4876e-13	4.5332e-12	9.5486e-13	5.4977e-12	1.061e-12	2.6042e-12	6.2693e-13	6.4622e-12	5.787e-13	1.7361e-12	4.1474e-13	1.5432e-12	1.8326e-13	1.7361e-12	2.99e-13	1.3503e-12	3.3758e-13	1.3503e-12	5.1119e-13	8.4876e-13	1.7361e-13	8.5841e-13	1.2539e-13	7.8125e-13	7.0409e-14	7.8125e-13	2.7006e-13	1.1574e-12	7.6196e-13	1.4468e-12	2.7006e-13	4.7261e-13	1.4468e-13	1.3503e-12	7.0409e-14	7.8125e-14
20169.5	0.0041309	0.00022583	1.0493e-06	4.7283e-07	1.1103e-06	6.1936e-06	1.2876e-06	6.5349e-06	8.1967e-08	9.5152e-07	1.4234e-07	1.3719e-06	1.9532e-07	1.1256e-06	2.8658e-08	2.0997e-07	2.7891e-08	6.9877e-08	4.3276e-08	1.6773e-07	2.2341e-08	6.4905e-08	3.4476e-08	8.0666e-08	6.933e-08	9.3256e-07	4.8375e-09	4.7301e-08	6.3414e-10	8.2065e-10	6.0617e-11	1.3056e-10	8.2998e-12	4.8493e-11	9.0459e-12	2.5179e-11	8.2065e-12	2.7044e-11	6.0617e-12	1.4921e-11	2.7044e-12	7.5538e-12	8.8593e-13	2.8909e-12	1.4921e-12	4.2898e-12	1.3988e-12	3.7302e-12	8.2065e-13	4.383e-12	9.2324e-13	5.3156e-12	1.0258e-12	2.5179e-12	6.0617e-13	6.2482e-12	5.5954e-13	1.6786e-12	4.01e-13	1.4921e-12	1.7719e-13	1.6786e-12	2.8909e-13	1.3056e-12	3.264e-13	1.3056e-12	4.9426e-13	8.2065e-13	1.6786e-13	8.2998e-13	1.2123e-13	7.5538e-13	6.8077e-14	7.5538e-13	2.6112e-13	1.1191e-12	7.3672e-13	1.3988e-12	2.6112e-13	4.5696e-13	1.3988e-13	1.3056e-12	6.8077e-14	7.5538e-14
20449.8	0.0039888	0.00021792	1.0132e-06	4.5535e-07	1.0679e-06	5.9767e-06	1.2401e-06	6.3102e-06	7.8834e-08	9.1819e-07	1.3708e-07	1.3247e-06	1.8836e-07	1.0876e-06	2.7581e-08	2.0275e-07	2.6825e-08	6.7295e-08	4.1624e-08	1.6185e-07	2.1515e-08	6.2464e-08	3.32e-08	7.7735e-08	6.6942e-08	9.0165e-07	4.6679e-09	4.5733e-08	6.1312e-10	7.9345e-10	5.8607e-11	1.2623e-10	8.0247e-12	4.6886e-11	8.746e-12	2.4345e-11	7.9345e-12	2.6148e-11	5.8607e-12	1.4426e-11	2.6148e-12	7.3034e-12	8.5657e-13	2.7951e-12	1.4426e-12	4.1476e-12	1.3525e-12	3.6066e-12	7.9345e-13	4.2378e-12	8.9263e-13	5.1394e-12	9.9182e-13	2.4345e-12	5.8607e-13	6.0411e-12	5.4099e-13	1.623e-12	3.8771e-13	1.4426e-12	1.7131e-13	1.623e-12	2.7951e-13	1.2623e-12	3.1558e-13	1.2623e-12	4.7788e-13	7.9345e-13	1.623e-13	8.0247e-13	1.1721e-13	7.3034e-13	6.5821e-14	7.3034e-13	2.5246e-13	1.082e-12	7.123e-13	1.3525e-12	2.5246e-13	4.4181e-13	1.3525e-13	1.2623e-12	6.5821e-14	7.3034e-14
20734	0.0038514	0.00021028	9.7823e-07	4.385e-07	1.027e-06	5.7673e-06	1.1943e-06	6.0931e-06	7.5819e-08	8.8601e-07	1.3201e-07	1.2792e-06	1.8163e-07	1.0509e-06	2.6545e-08	1.9578e-07	2.58e-08	6.4806e-08	4.0033e-08	1.5618e-07	2.0719e-08	6.0113e-08	3.1972e-08	7.4908e-08	6.4635e-08	8.7174e-07	4.5042e-09	4.4217e-08	5.9278e-10	7.6713e-10	5.6663e-11	1.2204e-10	7.7585e-12	4.5331e-11	8.4559e-12	2.3537e-11	7.6713e-12	2.528e-11	5.6663e-12	1.3948e-11	2.528e-12	7.0611e-12	8.2815e-13	2.7024e-12	1.3948e-12	4.01e-12	1.3076e-12	3.487e-12	7.6713e-13	4.0972e-12	8.6302e-13	4.9689e-12	9.5892e-13	2.3537e-12	5.6663e-13	5.8407e-12	5.2304e-13	1.5691e-12	3.7485e-13	1.3948e-12	1.6563e-13	1.5691e-12	2.7024e-13	1.2204e-12	3.0511e-13	1.2204e-12	4.6202e-13	7.6713e-13	1.5691e-13	7.7585e-13	1.1333e-13	7.0611e-13	6.3637e-14	7.0611e-13	2.4409e-13	1.0461e-12	6.8868e-13	1.3076e-12	2.4409e-13	4.2715e-13	1.3076e-13	1.2204e-12	6.3637e-14	7.0611e-14
21022.2	0.0037186	0.00020291	9.4447e-07	4.2227e-07	9.8769e-07	5.565e-06	1.1501e-06	5.8833e-06	7.2917e-08	8.5493e-07	1.2713e-07	1.2351e-06	1.7514e-07	1.0154e-06	2.5546e-08	1.8904e-07	2.4813e-08	6.2407e-08	3.8501e-08	1.507e-07	1.9952e-08	5.7849e-08	3.0787e-08	7.2181e-08	6.2406e-08	8.428e-07	4.3461e-09	4.275e-08	5.731e-10	7.4166e-10	5.4782e-11	1.1799e-10	7.5009e-12	4.3826e-11	8.1752e-12	2.2756e-11	7.4166e-12	2.4441e-11	5.4782e-12	1.3485e-11	2.4441e-12	6.8267e-12	8.0066e-13	2.6127e-12	1.3485e-12	3.8769e-12	1.2642e-12	3.3712e-12	7.4166e-13	3.9612e-12	8.3437e-13	4.804e-12	9.2708e-13	2.2756e-12	5.4782e-13	5.6468e-12	5.0568e-13	1.517e-12	3.624e-13	1.3485e-12	1.6013e-13	1.517e-12	2.6127e-13	1.1799e-12	2.9498e-13	1.1799e-12	4.4668e-13	7.4166e-13	1.517e-13	7.5009e-13	1.0956e-13	6.8267e-13	6.1524e-14	6.8267e-13	2.3598e-13	1.0114e-12	6.6581e-13	1.2642e-12	2.3598e-13	4.1297e-13	1.2642e-13	1.1799e-12	6.1524e-14	6.8267e-14
21314.3	0.0035903	0.00019578	9.1185e-07	4.0662e-07	9.4984e-07	5.3696e-06	1.1076e-06	5.6805e-06	7.0123e-08	8.2491e-07	1.2242e-07	1.1925e-06	1.6888e-07	9.8103e-07	2.4584e-08	1.8252e-07	2.3863e-08	6.0095e-08	3.7027e-08	1.4541e-07	1.9213e-08	5.5669e-08	2.9646e-08	6.9552e-08	6.0251e-08	8.148e-07	4.1934e-09	4.133e-08	5.5406e-10	7.1702e-10	5.2962e-11	1.1407e-10	7.2517e-12	4.2369e-11	7.9035e-12	2.2e-11	7.1702e-12	2.3629e-11	5.2962e-12	1.3037e-11	2.3629e-12	6.5999e-12	7.7406e-13	2.5259e-12	1.3037e-12	3.7481e-12	1.2222e-12	3.2592e-12	7.1702e-13	3.8295e-12	8.0665e-13	4.6443e-12	8.9628e-13	2.2e-12	5.2962e-13	5.4591e-12	4.8888e-13	1.4666e-12	3.5036e-13	1.3037e-12	1.5481e-13	1.4666e-12	2.5259e-13	1.1407e-12	2.8518e-13	1.1407e-12	4.3184e-13	7.1702e-13	1.4666e-13	7.2517e-13	1.0592e-13	6.5999e-13	5.948e-14	6.5999e-13	2.2814e-13	9.7776e-13	6.4369e-13	1.2222e-12	2.2814e-13	3.9925e-13	1.2222e-13	1.1407e-12	5.948e-14	6.5999e-14
21610.5	0.0034663	0.00018891	8.8033e-07	3.9154e-07	9.1342e-07	5.181e-06	1.0665e-06	5.4845e-06	6.7435e-08	7.9593e-07	1.1788e-07	1.1514e-06	1.6283e-07	9.4782e-07	2.3657e-08	1.7623e-07	2.2949e-08	5.7867e-08	3.5609e-08	1.4031e-07	1.8501e-08	5.3569e-08	2.8546e-08	6.7017e-08	5.817e-08	7.877e-07	4.0459e-09	3.9956e-08	5.3564e-10	6.9318e-10	5.1201e-11	1.1028e-10	7.0106e-12	4.0961e-11	7.6407e-12	2.1268e-11	6.9318e-12	2.2843e-11	5.1201e-12	1.2603e-11	2.2843e-12	6.3804e-12	7.4832e-13	2.4419e-12	1.2603e-12	3.6234e-12	1.1816e-12	3.1508e-12	6.9318e-13	3.7022e-12	7.7983e-13	4.4899e-12	8.6647e-13	2.1268e-12	5.1201e-13	5.2776e-12	4.7262e-13	1.4179e-12	3.3871e-13	1.2603e-12	1.4966e-13	1.4179e-12	2.4419e-13	1.1028e-12	2.757e-13	1.1028e-12	4.1748e-13	6.9318e-13	1.4179e-13	7.0106e-13	1.024e-13	6.3804e-13	5.7502e-14	6.3804e-13	2.2056e-13	9.4524e-13	6.2229e-13	1.1816e-12	2.2056e-13	3.8597e-13	1.1816e-13	1.1028e-12	5.7502e-14	6.3804e-14
21910.9	0.0033464	0.00018226	8.4988e-07	3.7701e-07	8.7836e-07	4.9988e-06	1.027e-06	5.2952e-06	6.4848e-08	7.6794e-07	1.1351e-07	1.1116e-06	1.57e-07	9.1571e-07	2.2765e-08	1.7015e-07	2.2069e-08	5.572e-08	3.4243e-08	1.3537e-07	1.7814e-08	5.1546e-08	2.7486e-08	6.4573e-08	5.6159e-08	7.6149e-07	3.9036e-09	3.8627e-08	5.1781e-10	6.7011e-10	4.9497e-11	1.0661e-10	6.7773e-12	3.9597e-11	7.3864e-12	2.056e-11	6.7011e-12	2.2083e-11	4.9497e-12	1.2184e-11	2.2083e-12	6.1681e-12	7.2342e-13	2.3606e-12	1.2184e-12	3.5029e-12	1.1422e-12	3.046e-12	6.7011e-13	3.579e-12	7.5387e-13	4.3405e-12	8.3764e-13	2.056e-12	4.9497e-13	5.102e-12	4.5689e-13	1.3707e-12	3.2744e-13	1.2184e-12	1.4468e-13	1.3707e-12	2.3606e-13	1.0661e-12	2.6652e-13	1.0661e-12	4.0359e-13	6.7011e-13	1.3707e-13	6.7773e-13	9.8994e-14	6.1681e-13	5.5589e-14	6.1681e-13	2.1322e-13	9.1379e-13	6.0158e-13	1.1422e-12	2.1322e-13	3.7313e-13	1.1422e-13	1.0661e-12	5.5589e-14	6.1681e-14
22215.4	0.0032306	0.00017585	8.2046e-07	3.6301e-07	8.4463e-07	4.8229e-06	9.8891e-07	5.1123e-06	6.2358e-08	7.4091e-07	1.0929e-07	1.0732e-06	1.5137e-07	8.8466e-07	2.1906e-08	1.6427e-07	2.1222e-08	5.3651e-08	3.2929e-08	1.3061e-07	1.7153e-08	4.9599e-08	2.6465e-08	6.2215e-08	5.4216e-08	7.3613e-07	3.7661e-09	3.7342e-08	5.0057e-10	6.4779e-10	4.7848e-11	1.0306e-10	6.5516e-12	3.8279e-11	7.1405e-12	1.9875e-11	6.4779e-12	2.1348e-11	4.7848e-12	1.1778e-11	2.1348e-12	5.9626e-12	6.9932e-13	2.282e-12	1.1778e-12	3.3862e-12	1.1042e-12	2.9445e-12	6.4779e-13	3.4598e-12	7.2877e-13	4.1959e-12	8.0974e-13	1.9875e-12	4.7848e-13	4.9321e-12	4.4168e-13	1.325e-12	3.1654e-13	1.1778e-12	1.3986e-13	1.325e-12	2.282e-13	1.0306e-12	2.5765e-13	1.0306e-12	3.9015e-13	6.4779e-13	1.325e-13	6.5516e-13	9.5697e-14	5.9626e-13	5.3737e-14	5.9626e-13	2.0612e-13	8.8336e-13	5.8154e-13	1.1042e-12	2.0612e-13	3.607e-13	1.1042e-13	1.0306e-12	5.3737e-14	5.9626e-14
22524.1	0.0031187	0.00016966	7.9204e-07	3.4952e-07	8.1217e-07	4.6531e-06	9.522e-07	4.9355e-06	5.9962e-08	7.1482e-07	1.0523e-07	1.0361e-06	1.4594e-07	8.5464e-07	2.1079e-08	1.5859e-07	2.0407e-08	5.1657e-08	3.1665e-08	1.2601e-07	1.6516e-08	4.7724e-08	2.5481e-08	5.9942e-08	5.2338e-08	7.116e-07	3.6334e-09	3.6098e-08	4.8388e-10	6.262e-10	4.6254e-11	9.9623e-11	6.3332e-12	3.7003e-11	6.9025e-12	1.9213e-11	6.262e-12	2.0636e-11	4.6254e-12	1.1386e-11	2.0636e-12	5.7639e-12	6.7602e-13	2.2059e-12	1.1386e-12	3.2733e-12	1.0674e-12	2.8464e-12	6.262e-13	3.3445e-12	7.0448e-13	4.0561e-12	7.8275e-13	1.9213e-12	4.6254e-13	4.7677e-12	4.2696e-13	1.2809e-12	3.0599e-13	1.1386e-12	1.352e-13	1.2809e-12	2.2059e-13	9.9623e-13	2.4906e-13	9.9623e-13	3.7715e-13	6.262e-13	1.2809e-13	6.3332e-13	9.2507e-14	5.7639e-13	5.1946e-14	5.7639e-13	1.9925e-13	8.5391e-13	5.6216e-13	1.0674e-12	1.9925e-13	3.4868e-13	1.0674e-13	9.9623e-13	5.1946e-14	5.7639e-14
22837.1	0.0030105	0.00016368	7.6459e-07	3.3652e-07	7.8093e-07	4.4892e-06	9.1683e-07	4.7648e-06	5.7656e-08	6.8963e-07	1.0132e-07	1.0002e-06	1.407e-07	8.2562e-07	2.0282e-08	1.5311e-07	1.9622e-08	4.9736e-08	3.0448e-08	1.2157e-07	1.5901e-08	4.5918e-08	2.4533e-08	5.7751e-08	5.0525e-08	6.8786e-07	3.5052e-09	3.4894e-08	4.6775e-10	6.0532e-10	4.4711e-11	9.6301e-11	6.122e-12	3.5769e-11	6.6723e-12	1.8572e-11	6.0532e-12	1.9948e-11	4.4711e-12	1.1006e-11	1.9948e-12	5.5717e-12	6.5347e-13	2.1324e-12	1.1006e-12	3.1642e-12	1.0318e-12	2.7514e-12	6.0532e-13	3.2329e-12	6.8098e-13	3.9208e-12	7.5665e-13	1.8572e-12	4.4711e-13	4.6087e-12	4.1272e-13	1.2382e-12	2.9578e-13	1.1006e-12	1.3069e-13	1.2382e-12	2.1324e-13	9.6301e-13	2.4075e-13	9.6301e-13	3.6457e-13	6.0532e-13	1.2382e-13	6.122e-13	8.9422e-14	5.5717e-13	5.0214e-14	5.5717e-13	1.926e-13	8.2543e-13	5.4341e-13	1.0318e-12	1.926e-13	3.3705e-13	1.0318e-13	9.6301e-13	5.0214e-14	5.5717e-14
23154.5	0.002906	0.00015791	7.3806e-07	3.2399e-07	7.5087e-07	4.3309e-06	8.8275e-07	4.5998e-06	5.5438e-08	6.6531e-07	9.7552e-08	9.656e-07	1.3565e-07	7.9756e-07	1.9515e-08	1.4781e-07	1.8868e-08	4.7886e-08	2.9277e-08	1.1729e-07	1.531e-08	4.418e-08	2.3619e-08	5.5638e-08	4.8773e-08	6.649e-07	3.3815e-09	3.373e-08	4.5213e-10	5.8511e-10	4.3219e-11	9.3086e-11	5.9176e-12	3.4575e-11	6.4495e-12	1.7952e-11	5.8511e-12	1.9282e-11	4.3219e-12	1.0638e-11	1.9282e-12	5.3857e-12	6.3166e-13	2.0612e-12	1.0638e-12	3.0585e-12	9.9735e-13	2.6596e-12	5.8511e-13	3.125e-12	6.5825e-13	3.7899e-12	7.3139e-13	1.7952e-12	4.3219e-13	4.4548e-12	3.9894e-13	1.1968e-12	2.8591e-13	1.0638e-12	1.2633e-13	1.1968e-12	2.0612e-13	9.3086e-13	2.3272e-13	9.3086e-13	3.524e-13	5.8511e-13	1.1968e-13	5.9176e-13	8.6437e-14	5.3857e-13	4.8538e-14	5.3857e-13	1.8617e-13	7.9788e-13	5.2527e-13	9.9735e-13	1.8617e-13	3.258e-13	9.9735e-14	9.3086e-13	4.8538e-14	5.3857e-14
23476.3	0.0028051	0.00015233	7.1244e-07	3.1193e-07	7.2195e-07	4.178e-06	8.4991e-07	4.4404e-06	5.3303e-08	6.4182e-07	9.392e-08	9.3213e-07	1.3077e-07	7.7044e-07	1.8776e-08	1.4269e-07	1.8142e-08	4.6102e-08	2.815e-08	1.1315e-07	1.474e-08	4.2506e-08	2.2739e-08	5.3601e-08	4.7081e-08	6.4269e-07	3.2621e-09	3.2604e-08	4.3703e-10	5.6557e-10	4.1775e-11	8.9977e-11	5.72e-12	3.342e-11	6.2341e-12	1.7353e-11	5.6557e-12	1.8638e-11	4.1775e-12	1.0283e-11	1.8638e-12	5.2058e-12	6.1056e-13	1.9923e-12	1.0283e-12	2.9564e-12	9.6404e-13	2.5708e-12	5.6557e-13	3.0207e-12	6.3627e-13	3.6633e-12	7.0696e-13	1.7353e-12	4.1775e-13	4.306e-12	3.8562e-13	1.1568e-12	2.7636e-13	1.0283e-12	1.2211e-13	1.1568e-12	1.9923e-13	8.9977e-13	2.2494e-13	8.9977e-13	3.4063e-13	5.6557e-13	1.1568e-13	5.72e-13	8.355e-14	5.2058e-13	4.6917e-14	5.2058e-13	1.7995e-13	7.7123e-13	5.0773e-13	9.6404e-13	1.7995e-13	3.1492e-13	9.6404e-14	8.9977e-13	4.6917e-14	5.2058e-14
23802.5	0.0027075	0.00014695	6.8769e-07	3.003e-07	6.9413e-07	4.0305e-06	8.1827e-07	4.2864e-06	5.1249e-08	6.1915e-07	9.0421e-08	8.998e-07	1.2607e-07	7.4422e-07	1.8065e-08	1.3774e-07	1.7443e-08	4.4384e-08	2.7066e-08	1.0915e-07	1.419e-08	4.0895e-08	2.1891e-08	5.1638e-08	4.5446e-08	6.2121e-07	3.1468e-09	3.1514e-08	4.2242e-10	5.4666e-10	4.0379e-11	8.6969e-11	5.5288e-12	3.2303e-11	6.0257e-12	1.6773e-11	5.4666e-12	1.8015e-11	4.0379e-12	9.9394e-12	1.8015e-12	5.0318e-12	5.9015e-13	1.9258e-12	9.9394e-13	2.8576e-12	9.3181e-13	2.4848e-12	5.4666e-13	2.9197e-12	6.15e-13	3.5409e-12	6.8333e-13	1.6773e-12	4.0379e-13	4.1621e-12	3.7273e-13	1.1182e-12	2.6712e-13	9.9394e-13	1.1803e-13	1.1182e-12	1.9258e-13	8.6969e-13	2.1742e-13	8.6969e-13	3.2924e-13	5.4666e-13	1.1182e-13	5.5288e-13	8.0757e-14	5.0318e-13	4.5348e-14	5.0318e-13	1.7394e-13	7.4545e-13	4.9076e-13	9.3181e-13	1.7394e-13	3.0439e-13	9.3181e-14	8.6969e-13	4.5348e-14	5.0318e-14
